latitud,longitud,area_construida,area_total,dormitorios,baños,estacionamiento,bodega,piscina,quincho,precio_uf,comuna,distancia_a_estacion_cercana,estacion_cercana,metro
-33.5310832,-70.6723056,120,294,3,1,Si,Si,Si,Si,4500,LA CISTERNA,1010.794049,La Cisterna,No
-33.487589,-70.5904252,93,504,4,2,Si,Si,Si,Si,7405.11,MACUL,1009.76923,Quilin,No
-33.41678977,-70.57491846,117,160,4,3,Si,Si,Si,Si,12100,LAS CONDES,1005.322053,Escuela Militar,No
-33.4621006,-70.5866639,129,283,3,2,Si,Si,Si,Si,10286.38,NUNOA,1003.257273,Villa Frei,No
-33.4441098,-70.5988684,161,270,4,2,Si,Si,Si,Si,10097.88,PROVIDENCIA,1002.256483,Ines de Suarez,No
-33.41528287,-70.53812206,65,160,3,1,Si,Si,Si,Si,4443.07,LAS CONDES,1002.117735,Los Dominicos,No
-33.515544,-70.668737,79,188,3,1,Si,Si,Si,Si,3231.32,LA CISTERNA,1000.917704,Lo Ovalle,No
-33.417536,-70.542226,170,287,5,3,Si,Si,Si,Si,13300,LAS CONDES,1000.910331,Los Dominicos,No
-33.595062,-70.588314,89,241,4,3,No,No,No,No,2624.13,PUENTE ALTO,999.1816101,Protectora de la Infancia,Si
-33.5896089,-70.569893,50,90,2,1,Si,Si,Si,Si,1165,PUENTE ALTO,997.9585493,Protectora de la Infancia,Si
-33.4938664,-70.7437604,75,160,3,2,Si,Si,Si,Si,2043.8088,MAIPU,997.8478577,Del Sol,Si
-33.4938664,-70.7437604,75,160,3,2,Si,Si,Si,Si,2046.1782,MAIPU,997.8478577,Del Sol,Si
-33.5198473,-70.7584211,80,180,3,2,Si,Si,Si,Si,2345.937,MAIPU,996.8547362,Plaza de Maipu,Si
-33.587689,-70.57013,50,175,2,1,Si,Si,Si,Si,1682.98,PUENTE ALTO,995.0846597,Protectora de la Infancia,Si
-33.4603159,-70.5889247,151,180,5,4,Si,Si,Si,Si,9800,NUNOA,994.5662698,Chile Espana,Si
-33.415277,-70.5382764,65,160,3,1,Si,Si,Si,Si,4443.07,LAS CONDES,991.3326614,Los Dominicos,Si
-33.60176,-70.587346,95,223,3,3,No,No,No,No,2846.11,PUENTE ALTO,989.7729083,Las Mercedes,Si
-33.4926968,-70.7434531,80,108,5,2,Si,Si,Si,Si,2040.06,MAIPU,988.0336606,Del Sol,Si
-33.5813066,-70.5910836,78,207,3,1,No,No,No,No,1277.5,PUENTE ALTO,987.7258391,Hospital Sotero del Rio,Si
-33.5017784,-70.7656771,60,65,3,2,Si,Si,Si,Si,2706,MAIPU,983.7509521,Santiago Bueras,Si
-33.59033,-70.5700683,90,140,3,2,Si,Si,Si,Si,1682.98,PUENTE ALTO,982.2845957,Protectora de la Infancia,Si
-33.4821912,-70.5883107,129,600,4,1,Si,Si,Si,Si,9459,MACUL,982.271683,Quilin,Si
-33.4821912,-70.5883107,129,600,4,1,Si,Si,Si,Si,9459,MACUL,982.271683,Quilin,Si
-33.5079502,-70.6221887,94,200,5,2,Si,Si,Si,Si,4281.5,SAN JOAQUIN,982.0238079,Pedrero,Si
-33.4017567,-70.6784242,50,248,4,2,Si,Si,Si,Si,4577.71,CONCHALI,981.1041858,Conchali,Si
-33.4403966,-70.5893814,140,321,4,2,Si,Si,Si,Si,13000,PROVIDENCIA,974.8482452,Francisco Bilbao,Si
-33.5505707,-70.6137601,117,140,4,1,Si,Si,Si,Si,2692.77,LA GRANJA,974.7443506,La Granja,Si
-33.5000379,-70.6640489,151,240,3,2,Si,Si,Si,Si,6900,SAN MIGUEL,973.967287,Departamental,Si
-33.4611294,-70.5622522,110,167,4,2,Si,Si,Si,Si,6123,LA REINA,973.1385965,Fernando Castillo Velasco,Si
-33.4611294,-70.5622522,110,167,4,2,Si,Si,Si,Si,6123,LA REINA,973.1385965,Fernando Castillo Velasco,Si
-33.4698277,-70.7480964,54,120,2,2,Si,Si,Si,Si,2399.2584,MAIPU,971.665067,Las Parcelas,Si
-33.5196832,-70.7570773,90,284,3,1,Si,Si,Si,Si,2838,MAIPU,970.2532295,Plaza de Maipu,Si
-33.4450828,-70.5822918,182,416,3,4,Si,Si,Si,Si,14800,NUNOA,970.0030953,Villa Frei,Si
-33.4241952,-70.6633485,120,171,4,2,Si,Si,Si,Si,4857,INDEPENDENCIA,968.6513691,Hospitales,Si
-33.4146739,-70.6660239,130,130,3,2,Si,Si,Si,Si,4577.71,INDEPENDENCIA,968.4231349,Plaza Chacabuco,Si
-33.41419927,-70.53756952,40,160,2,1,Si,Si,Si,Si,4308.43,LAS CONDES,966.1488902,Los Dominicos,Si
-33.445632,-70.597957,90,90,3,3,Si,Si,Si,Si,6999,NUNOA,965.6819611,Chile Espana,Si
-33.60348,-70.586881,90,130,4,3,Si,Si,Si,Si,2395,PUENTE ALTO,962.1475251,Las Mercedes,Si
-33.6114682,-70.5853084,65,79,3,2,Si,Si,Si,Si,1063.645,PUENTE ALTO,959.7186265,Plaza Puente Alto,Si
-33.3993714,-70.5525532,90,224,3,2,Si,Si,Si,Si,11690,LAS CONDES,953.4284462,Hernando de Magallanes,Si
-33.3993714,-70.5525532,90,224,3,2,Si,Si,Si,Si,11690,LAS CONDES,953.4284462,Hernando de Magallanes,Si
-33.496923,-70.595648,130,130,3,2,Si,Si,Si,Si,4335.36,MACUL,950.9294033,Las Torres,Si
-33.496923,-70.595648,130,130,3,2,Si,Si,Si,Si,4259.51,MACUL,950.9294033,Las Torres,Si
-33.4603592,-70.5894699,140,170,5,4,Si,Si,Si,Si,9750,NUNOA,950.2689064,Chile Espana,Si
-33.4922937,-70.5932138,120.9,325,5,3,Si,Si,Si,Si,9000,MACUL,950.2063067,Las Torres,Si
-33.474064,-70.730618,51,262,3,1,Si,Si,Si,Si,3371.94,MAIPU,945.0524853,Las Parcelas,Si
-33.3814398,-70.6905209,60,250,2,1,No,No,No,No,1597.11,CONCHALI,943.7365408,Cardenal Caro,Si
-33.4095681,-70.6699212,77,77,3,1,Si,Si,Si,Si,2692.77,INDEPENDENCIA,942.7473758,Plaza Chacabuco,Si
-33.604762,-70.586306,133,245,5,2,No,No,No,No,932.53,PUENTE ALTO,941.1997928,Las Mercedes,Si
-33.54841525,-70.61020679,112,480,3,1,Si,Si,Si,Si,4846.98,LA FLORIDA,939.2113238,La Granja,Si
-33.37747434,-70.6740772,70,255,3,1,Si,Si,Si,Si,2827.41,CONCHALI,938.5326455,Vivaceta,Si
-33.46088846,-70.56195174,90,160,3,2,Si,Si,Si,Si,6875,LA REINA,938.3217892,Fernando Castillo Velasco,Si
-33.4168983,-70.5423582,140,340,5,2,Si,Si,Si,Si,9800,LAS CONDES,935.9282362,Los Dominicos,Si
-33.3563219,-70.6888987,43,85,2,1,Si,Si,Si,Si,2050,HUECHURABA,933.6460298,Los Libertadores,Si
-33.4591051,-70.5514056,150,366,4,4,Si,Si,Si,Si,7190,LA REINA,933.4292237,Fernando Castillo Velasco,Si
-33.486741,-70.609744,66,229,3,1,No,No,No,No,2700,MACUL,933.3994697,Camino Agricola,Si
-33.486741,-70.609744,66,229,3,1,No,No,No,No,2600,MACUL,933.3994697,Camino Agricola,Si
-33.4705729,-70.6693925,76,89,3,1,Si,Si,Si,Si,3235.07,SANTIAGO,931.5118671,Pesidente Pedro Aguirre Cerda,Si
-33.5989462,-70.5863717,70,80,3,3,Si,Si,Si,Si,1885,PUENTE ALTO,930.0931154,Las Mercedes,Si
-33.4631602,-70.5644904,75,97,3,1,Si,Si,Si,Si,2638.91,PENALOLEN,929.3086215,Los Orientales,Si
-33.44160704,-70.56378446,140,189,4,4,Si,Si,Si,Si,12300,LA REINA,928.7924236,Simon Bolivar,Si
-33.445478,-70.6986328,127,127,3,1,Si,Si,Si,Si,2638.91,QUINTA NORMAL,928.2358754,Blanqueado,Si
-33.5459924,-70.6256699,84,94,2,1,Si,Si,Si,Si,1965.72,LA GRANJA,925.6042057,Santa Rosa,Si
-33.5459924,-70.6256699,84,94,2,1,Si,Si,Si,Si,1965.72,LA GRANJA,925.6042057,Santa Rosa,Si
-33.5459924,-70.6256699,84,94,2,1,Si,Si,Si,Si,1968,LA GRANJA,925.6042057,Santa Rosa,Si
-33.4408316,-70.7493005,77,209,2,1,No,No,No,No,825.47,PUDAHUEL,921.5022757,Pudahuel,Si
-33.5466391,-70.6260265,78,130,4,1,Si,Si,Si,Si,2400,LA GRANJA,920.8416186,Santa Rosa,Si
-33.6006816,-70.5683301,47,124,2,1,No,No,No,No,831.18,PUENTE ALTO,916.3554964,Las Mercedes,Si
-33.4419354,-70.5987444,120,355,4,2,Si,Si,Si,Si,11000,PROVIDENCIA,915.7299412,Ines de Suarez,Si
-33.4419354,-70.5987444,120,355,4,2,Si,Si,Si,Si,11000,PROVIDENCIA,915.7299412,Ines de Suarez,Si
-33.5347509,-70.649761,97,258,5,2,Si,Si,Si,Si,5000,LA CISTERNA,912.683563,San Ramon,Si
-33.4676231,-70.6443219,84,123,3,1,Si,Si,Si,Si,4846.98,SANTIAGO,910.3643096,Bio Bio,Si
-33.4102641,-70.6692496,135,145,5,1,Si,Si,Si,Si,2437,INDEPENDENCIA,907.5751791,Plaza Chacabuco,Si
-33.5409214,-70.5807591,92,122,4,2,Si,Si,Si,Si,3635.24,LA FLORIDA,906.8029156,Trinidad,Si
-33.414403,-70.5386018,40,160,2,1,Si,Si,Si,Si,4308.43,LAS CONDES,905.1229885,Los Dominicos,Si
-33.502898,-70.750267,135,276,5,4,No,No,No,No,2894.05,MAIPU,903.6733591,Santiago Bueras,Si
-33.523029,-70.609436,95,180,4,2,Si,Si,Si,Si,4039.15,LA FLORIDA,901.8118318,Santa Julia,Si
-33.4743309,-70.7497417,89.27,89.27,3,1,Si,Si,Si,Si,1510.641,MAIPU,900.5483357,Monte Tabor,Si
-33.490306,-70.58906,99,328,4,2,Si,Si,Si,Si,6847.56,MACUL,896.7726133,Las Torres,Si
-33.439994,-70.564187,144,290,4,3,Si,Si,Si,Si,9000,LA REINA,896.5151421,Principe de Gales,Si
-33.5763394,-70.5733494,96,150,4,1,Si,Si,Si,Si,1750.3,PUENTE ALTO,889.3175581,Hospital Sotero del Rio,Si
-33.54308114,-70.65758225,108,272,5,1,Si,Si,Si,Si,5331.68,LA CISTERNA,888.6317053,La Cisterna,Si
-33.54766661,-70.61012918,112,480,3,1,Si,Si,Si,Si,4846.98,LA FLORIDA,887.458457,La Granja,Si
-33.417458,-70.5689749,136,224,4,2,Si,Si,Si,Si,11900,LAS CONDES,885.8133585,Manquehue,Si
-33.4731734,-70.7486171,77,125,3,2,Si,Si,Si,Si,2310.396,MAIPU,885.2204244,Las Parcelas,Si
-33.4959387,-70.576615,133,179,4,2,Si,Si,Si,Si,7250,PENALOLEN,883.6911389,Quilin,Si
-33.5684547,-70.5926703,88,196,4,1,No,No,No,No,1088.13,LA FLORIDA,883.6851486,Elisa Correa,Si
-33.5252445,-70.6703391,150,165,2,2,Si,Si,Si,Si,5900,LA CISTERNA,882.8824897,El Parron,Si
-33.602462,-70.586218,71,207,3,2,No,No,No,No,2313.56,PUENTE ALTO,881.2751727,Las Mercedes,Si
-33.45964,-70.56287,111,220,3,3,Si,Si,Si,Si,10000,LA REINA,875.8078442,Fernando Castillo Velasco,Si
-33.450909,-70.5493137,98,233,4,3,Si,Si,Si,Si,8200,LA REINA,873.4462484,Fernando Castillo Velasco,Si
-33.5909151,-70.5885208,95,120,5,2,Si,Si,Si,Si,1588.735,PUENTE ALTO,873.1390786,Protectora de la Infancia,Si
-33.396615,-70.678327,68,198,1,1,No,No,No,No,116.03,CONCHALI,872.2409071,Conchali,Si
-33.4034739,-70.6758683,100,250,4,1,Si,Si,Si,Si,3769.88,INDEPENDENCIA,870.8052968,Conchali,Si
-33.41399971,-70.53868965,40,160,2,1,Si,Si,Si,Si,5520.18,LAS CONDES,870.2593869,Los Dominicos,Si
-33.5078958,-70.5986649,78,180,2,1,Si,Si,Si,Si,4739.27,MACUL,870.0202253,Macul,Si
-33.446952,-70.584326,112,220,3,2,No,No,No,No,5344.18,NUNOA,868.324968,Villa Frei,Si
-33.494991,-70.5753,138,183,3,3,Si,Si,Si,Si,8300,PENALOLEN,867.7663856,Quilin,Si
-33.4859008,-70.7605907,70,177,3,2,Si,Si,Si,Si,2790.249,MAIPU,866.1787433,Del Sol,Si
-33.448663,-70.5864417,180,280,3,1,Si,Si,Si,Si,13900,NUNOA,865.0508117,Villa Frei,Si
-33.4156066,-70.6643028,130,216,3,2,Si,Si,Si,Si,4846.98,INDEPENDENCIA,864.5240124,Hospitales,Si
-33.4156066,-70.6643028,130,216,3,2,Si,Si,Si,Si,5654.81,INDEPENDENCIA,864.5240124,Hospitales,Si
-33.4643745,-70.6983151,86,161,2,2,Si,Si,Si,Si,4012.23,ESTACION CENTRAL,863.8052851,Ecuador,Si
-33.4461194,-70.5819669,100,103,4,2,Si,Si,Si,Si,7990,NUNOA,861.7054785,Villa Frei,Si
-33.41375597,-70.53858876,40,160,2,1,Si,Si,Si,Si,5520.18,LAS CONDES,860.6625644,Los Dominicos,Si
-33.4669931,-70.5989767,98,180,3,2,Si,Si,Si,Si,6550,NUNOA,858.6657283,Estadio Nacional,Si
-33.4669931,-70.5989767,98,180,3,2,Si,Si,Si,Si,6750,NUNOA,858.6657283,Estadio Nacional,Si
-33.4669931,-70.5989767,98,180,3,2,Si,Si,Si,Si,6750,NUNOA,858.6657283,Estadio Nacional,Si
-33.46096641,-70.61899424,120,220,4,2,Si,Si,Si,Si,9990,NUNOA,858.629251,Nuble,Si
-33.5113543,-70.6482454,217,457,4,3,Si,Si,Si,Si,6990,SAN MIGUEL,855.790685,Cuidad del Nino,Si
-33.5483863,-70.5964779,60,153,3,1,Si,Si,Si,Si,3400,LA FLORIDA,854.1112908,Trinidad,Si
-33.5027866,-70.5956329,75.19,355.19,3,3,No,No,No,No,2176.25,MACUL,853.2445533,Macul,Si
-33.4499227,-70.7098695,98,183,3,1,Si,Si,Si,Si,4981.62,LO PRADO,852.7024448,Las Rejas,Si
-33.5957917,-70.5858278,67,116,3,2,Si,Si,Si,Si,1750.3,PUENTE ALTO,850.7263586,Protectora de la Infancia,Si
-33.478339,-70.732157,71,120,3,1,Si,Si,Si,Si,1863.18,MAIPU,844.7838185,Las Parcelas,Si
-33.61779141,-70.57399163,100,200,5,2,Si,Si,Si,Si,1213.15,PUENTE ALTO,843.6092307,Plaza Puente Alto,Si
-33.529705,-70.5874286,125,125,5,1,Si,Si,Si,Si,4500,LA FLORIDA,841.0056002,Rojas Magallanes,Si
-33.4547846,-70.747602,71,225,3,1,No,No,No,No,1886.4,PUDAHUEL,840.2550682,Barrancas,Si
-33.4401838,-70.585385,77,102,1,2,Si,Si,Si,Si,7700,NUNOA,839.5797808,Francisco Bilbao,Si
-33.4401838,-70.585385,77,102,1,2,Si,Si,Si,Si,7700,NUNOA,839.5797808,Francisco Bilbao,Si
-33.4604963,-70.5601312,130,500,3,2,Si,Si,Si,Si,9200,LA REINA,837.7217326,Fernando Castillo Velasco,Si
-33.502634,-70.595199,75,335,3,3,No,No,No,No,2661.55,MACUL,837.6365859,Macul,Si
-33.4561207,-70.6669957,120,120,4,1,Si,Si,Si,Si,4990,SANTIAGO,837.6342148,Republica,Si
-33.470717,-70.60557,39,101,2,1,No,No,No,No,1010.21,NUNOA,837.5488105,Estadio Nacional,Si
-33.54735354,-70.61053883,112,480,3,1,Si,Si,Si,Si,4846.98,LA FLORIDA,836.770333,La Granja,Si
-33.4618407,-70.5841446,96,225,4,2,Si,Si,Si,Si,7387,NUNOA,836.4937289,Villa Frei,Si
-33.4982951,-70.6242362,112,347,3,1,No,No,No,No,2153.5,SAN JOAQUIN,831.6017391,San Joaquin,Si
-33.41311,-70.53843,40,180,2,1,Si,Si,Si,Si,3769.88,LAS CONDES,830.2492698,Los Dominicos,Si
-33.45,-70.55,71,260,3,1,Si,Si,Si,Si,7600,LA REINA,827.7727828,Fernando Castillo Velasco,Si
-33.61655813,-70.58031897,70,184,3,2,Si,Si,Si,Si,1077.105,PUENTE ALTO,826.4706705,Plaza Puente Alto,Si
-33.4813252,-70.6127299,105,191,4,2,Si,Si,Si,Si,6650,MACUL,825.5773231,Carlos Valdovinos,Si
-33.4594592,-70.5651453,79,295,4,2,No,No,No,No,3442.37,LA REINA,824.784957,Plaza Egana,Si
-33.4131011,-70.53850068,40,200,2,1,Si,Si,Si,Si,3769.88,LAS CONDES,824.2043229,Los Dominicos,Si
-33.449003,-70.709201,86,254,4,2,No,No,No,No,1900,LO PRADO,823.3382355,Blanqueado,Si
-33.4841961,-70.6578884,133,373,4,2,Si,Si,Si,Si,9424.69,SAN MIGUEL,820.2333191,San Miguel,Si
-33.4309444,-70.57339847,98,128,5,2,Si,Si,Si,Si,7500,LAS CONDES,819.6642579,Principe de Gales,Si
-33.40080152,-70.5595226,120,250,3,2,Si,Si,Si,Si,10367.16,LAS CONDES,816.2620488,Hernando de Magallanes,Si
-33.5324336,-70.6559986,145,280,5,2,Si,Si,Si,Si,7000,LA CISTERNA,815.9858511,El Parron,Si
-33.4650551,-70.7132855,100,200,4,2,Si,Si,Si,Si,3750,ESTACION CENTRAL,812.0468549,Pajaritos,Si
-33.4650551,-70.7132855,100,200,4,2,Si,Si,Si,Si,3750,ESTACION CENTRAL,812.0468549,Pajaritos,Si
-33.45730535,-70.62110775,140,330,4,3,Si,Si,Si,Si,14800,NUNOA,810.1817912,Monsenor Eyzaguirre,Si
-33.3994676,-70.6504277,93,160,3,2,Si,Si,Si,Si,4039.15,RECOLETA,807.5387362,Dorsal,Si
-33.5491748,-70.615727,108.54,146,5,2,Si,Si,Si,Si,3365.96,LA GRANJA,807.2937906,La Granja,Si
-33.5621245,-70.5772479,86,496,3,1,Si,Si,Si,Si,5789.45,LA FLORIDA,806.3712933,Los Quillayes,Si
-33.444359,-70.557734,131,384,4,3,Si,Si,Si,Si,12750,LA REINA,806.0077729,Fernando Castillo Velasco,Si
-33.434127,-70.697866,147,347,4,2,No,No,No,No,3124.22,QUINTA NORMAL,805.7863799,Gruta de Lourdes,Si
-33.457171,-70.62252,117,234,3,2,Si,Si,Si,Si,7990,NUNOA,803.4499736,Irarrazaval,Si
-33.5566096,-70.5940039,83,100,3,1,Si,Si,Si,Si,3689.09,LA FLORIDA,803.2259058,San Jose de la Estrella,Si
-33.5566096,-70.5940039,83,100,3,1,Si,Si,Si,Si,4227.65,LA FLORIDA,803.2259058,San Jose de la Estrella,Si
-33.4871332,-70.739091,124,160,4,3,Si,Si,Si,Si,3049.2,MAIPU,801.3796943,Monte Tabor,Si
-33.4872689,-70.5882995,105,328,3,1,Si,Si,Si,Si,7600,MACUL,799.3225998,Quilin,Si
-33.4637728,-70.7101967,101,110,1,1,Si,Si,Si,Si,2288.85,ESTACION CENTRAL,795.3683243,Las Rejas,Si
-33.4619156,-70.5931249,193,338,5,2,Si,Si,Si,Si,11525.05,NUNOA,794.9794574,Chile Espana,Si
-33.4024918,-70.6757014,115,180,3,1,Si,Si,Si,Si,3500.6,INDEPENDENCIA,792.409374,Conchali,Si
-33.509864,-70.620078,109,309,4,2,No,No,No,No,2319.72,SAN JOAQUIN,791.8863681,Pedrero,Si
-33.4809556,-70.6723536,120,220,3,1,Si,Si,Si,Si,3770,PEDRO AGUIRRE CERDA,790.2061144,Pesidente Pedro Aguirre Cerda,Si
-33.40248919,-70.67563891,115,180,3,1,Si,Si,Si,Si,3500.6,INDEPENDENCIA,787.469733,Conchali,Si
-33.358459,-70.687132,73,212,3,1,No,No,No,No,2001.2,HUECHURABA,785.3605669,Los Libertadores,Si
-33.445616,-70.614863,213,263,5,4,Si,Si,Si,Si,14490,PROVIDENCIA,784.8590319,Monsenor Eyzaguirre,Si
-33.4766783,-70.634331,84,189,5,2,Si,Si,Si,Si,3365.96,SAN JOAQUIN,784.2793284,Bio Bio,Si
-33.4521119,-70.7304856,148,209,1,1,Si,Si,Si,Si,4981.62,LO PRADO,783.0920314,Neptuno,Si
-33.5176,-70.666709,125,415,4,2,No,No,No,No,2575.14,LA CISTERNA,782.4556793,Lo Ovalle,Si
-33.4825173,-70.7372286,75,80,2,1,Si,Si,Si,Si,1683,MAIPU,782.4547096,Las Parcelas,Si
-33.5920077,-70.5724094,56,74,2,1,Si,Si,Si,Si,1009.79,PUENTE ALTO,780.6260645,Protectora de la Infancia,Si
-33.414564,-70.55156945,90,300,3,2,Si,Si,Si,Si,12500,LAS CONDES,780.449492,Hernando de Magallanes,Si
-33.414564,-70.55156945,90,300,3,2,Si,Si,Si,Si,12500,LAS CONDES,780.449492,Hernando de Magallanes,Si
-33.4479133,-70.5841983,120,200,4,3,Si,Si,Si,Si,10990,NUNOA,779.0375484,Villa Frei,Si
-33.4148709,-70.5520597,101,273,4,2,Si,Si,Si,Si,10600,LAS CONDES,779.0212892,Hernando de Magallanes,Si
-33.4794215,-70.733459,111,186,3,2,Si,Si,Si,Si,3088.8,MAIPU,778.4969059,Las Parcelas,Si
-33.5388254,-70.672042,80,200,3,1,Si,Si,Si,Si,4443.07,LA CISTERNA,778.0809197,La Cisterna,Si
-33.5388254,-70.672042,80,200,3,1,Si,Si,Si,Si,4443.07,LA CISTERNA,778.0809197,La Cisterna,Si
-33.5388254,-70.672042,80,200,3,1,Si,Si,Si,Si,4448.22,LA CISTERNA,778.0809197,La Cisterna,Si
-33.49599,-70.6452745,152,320,4,3,Si,Si,Si,Si,5385.54,SAN MIGUEL,777.8910608,Lo Vial,Si
-33.4333943,-70.707354,90,500,5,1,Si,Si,Si,Si,4846.98,QUINTA NORMAL,774.2587816,Blanqueado,Si
-33.4333943,-70.707354,90,500,5,1,Si,Si,Si,Si,4846.98,QUINTA NORMAL,774.2587816,Blanqueado,Si
-33.52366,-70.607313,114,450,4,3,No,No,No,No,3737.3,LA FLORIDA,772.367296,Santa Julia,Si
-33.4145453,-70.5517435,83,286,4,2,Si,Si,Si,Si,9899,LAS CONDES,768.9111596,Hernando de Magallanes,Si
-33.40121007,-70.55926165,120,250,3,2,Si,Si,Si,Si,10367.16,LAS CONDES,768.2681329,Hernando de Magallanes,Si
-33.4453204,-70.5643824,140,200,4,4,Si,Si,Si,Si,11299,LA REINA,766.6492204,Simon Bolivar,Si
-33.4453204,-70.5643824,140,200,4,4,Si,Si,Si,Si,11299,LA REINA,766.6492204,Simon Bolivar,Si
-33.4901232,-70.6586473,117,262,4,2,Si,Si,Si,Si,5509,SAN MIGUEL,766.2414471,San Miguel,Si
-33.49425,-70.576054,132,169,4,3,Si,Si,Si,Si,8000,PENALOLEN,763.8941353,Quilin,Si
-33.4954351,-70.5789578,159,330,4,3,No,No,No,No,3875.66,PENALOLEN,763.7921618,Quilin,Si
-33.435812,-70.7147579,95,200,3,2,Si,Si,Si,Si,5116.26,QUINTA NORMAL,763.4992797,Lo Prado,Si
-33.5173102,-70.7548939,93,200,3,1,Si,Si,Si,Si,2402.037,MAIPU,762.4972279,Plaza de Maipu,Si
-33.408335,-70.6537099,114,227,3,1,Si,Si,Si,Si,6446,INDEPENDENCIA,760.6698443,Plaza Chacabuco,Si
-33.4571185,-70.6206447,189,240,4,2,Si,Si,Si,Si,7674.39,NUNOA,760.6125186,Monsenor Eyzaguirre,Si
-33.4571185,-70.6206447,189,240,5,2,Si,Si,Si,Si,7674.39,NUNOA,760.6125186,Monsenor Eyzaguirre,Si
-33.4632505,-70.7454473,46,96,2,1,Si,Si,Si,Si,2266,PUDAHUEL,759.506995,Laguna Sur,Si
-33.5106341,-70.6640976,65,116,3,2,Si,Si,Si,Si,4173.79,SAN MIGUEL,758.2887878,Cuidad del Nino,Si
-33.5106341,-70.6640976,65,116,3,2,Si,Si,Si,Si,4173.79,SAN MIGUEL,758.2887878,Cuidad del Nino,Si
-33.5106341,-70.6640976,65,116,3,2,Si,Si,Si,Si,4178.63,SAN MIGUEL,758.2887878,Cuidad del Nino,Si
-33.41313,-70.55037,100,250,3,1,Si,Si,Si,Si,9500,LAS CONDES,755.6232527,Hernando de Magallanes,Si
-33.41313,-70.55037,100,250,3,1,Si,Si,Si,Si,9500,LAS CONDES,755.6232527,Hernando de Magallanes,Si
-33.43989,-70.565595,132,190,3,2,Si,Si,Si,Si,12500,LA REINA,755.3725703,Principe de Gales,Si
-33.44758,-70.63798,70,101,4,2,Si,Si,Si,Si,5930.96,SANTIAGO,754.6914933,Santa Isabel,Si
-33.524963,-70.654213,150,450,3,2,Si,Si,Si,Si,8000,LA CISTERNA,754.5206293,El Parron,Si
-33.4442482,-70.6022176,230,528,3,4,Si,Si,Si,Si,14500,PROVIDENCIA,752.158373,Ines de Suarez,Si
-33.4698526,-70.6057249,68.63,71.44,2,1,Si,Si,Si,Si,2665.84,NUNOA,750.2299752,Estadio Nacional,Si
-33.4675053,-70.5682998,57,270,3,2,Si,Si,Si,Si,3639.45,PENALOLEN,748.7018694,Los Orientales,Si
-33.52878,-70.58963,97,144,4,2,Si,Si,Si,Si,3790,LA FLORIDA,748.5232929,Vicente Valdes,Si
-33.4617099,-70.5821124,98,215,4,2,Si,Si,Si,Si,7674.39,NUNOA,746.3119453,Villa Frei,Si
-33.4617099,-70.5821124,98,215,4,2,Si,Si,Si,Si,7674.39,NUNOA,746.3119453,Villa Frei,Si
-33.4617099,-70.5821124,98,215,4,2,Si,Si,Si,Si,7674.39,NUNOA,746.3119453,Villa Frei,Si
-33.4617099,-70.5821124,98,215,4,2,Si,Si,Si,Si,7683.29,NUNOA,746.3119453,Villa Frei,Si
-33.4160729,-70.6632013,130,216,4,2,Si,Si,Si,Si,4846.98,INDEPENDENCIA,746.0796425,Hospitales,Si
-33.4555992,-70.6222603,129,313,3,2,Si,Si,Si,Si,13200,NUNOA,744.7948035,Irarrazaval,Si
-33.549184,-70.595002,74,199,3,1,No,No,No,No,1870.000003,LA FLORIDA,744.3053473,Trinidad,Si
-33.538864,-70.671654,65,209,3,1,Si,Si,Si,Si,4390,LA CISTERNA,740.7580239,La Cisterna,Si
-33.401672,-70.548887,200,200,5,4,Si,Si,Si,Si,12990,LAS CONDES,739.2280568,Los Dominicos,Si
-33.460107,-70.6868794,92,75,3,1,Si,Si,Si,Si,2580,ESTACION CENTRAL,738.5290323,Universidad de Santiago,Si
-33.4825816,-70.6570674,130,130,4,2,Si,Si,Si,Si,6731.92,SAN MIGUEL,736.835133,El Llano,Si
-33.4155003,-70.5551154,80,177,3,2,Si,Si,Si,Si,9475,LAS CONDES,735.1032461,Hernando de Magallanes,Si
-33.458253,-70.619509,111,231,3,2,No,No,No,No,6300,NUNOA,733.0482726,Monsenor Eyzaguirre,Si
-33.57545797,-70.57504634,82,132,2,1,Si,Si,Si,Si,1346.385,PUENTE ALTO,732.7912919,Hospital Sotero del Rio,Si
-33.517015,-70.754969,93,200,3,1,Si,Si,Si,Si,2399.2584,MAIPU,732.0515009,Plaza de Maipu,Si
-33.5087206,-70.6003361,60,80,3,1,Si,Si,Si,Si,2423.49,MACUL,730.0135353,Mirador,Si
-33.5087206,-70.6003361,60,80,3,1,Si,Si,Si,Si,2423.49,MACUL,730.0135353,Mirador,Si
-33.5433121,-70.5815107,97,115,3,2,Si,Si,Si,Si,3419.82,LA FLORIDA,727.9196611,Trinidad,Si
-33.5772639,-70.5749702,55,120,3,1,Si,Si,Si,Si,1144.425,PUENTE ALTO,725.8852475,Hospital Sotero del Rio,Si
-33.53819588,-70.60747043,109,162,3,2,Si,Si,Si,Si,3365.96,LA FLORIDA,724.8560537,Santa Julia,Si
-33.4481294,-70.6010199,70,160,3,1,Si,Si,Si,Si,6800,NUNOA,721.6072905,Nunoa,Si
-33.5988527,-70.5708011,70,167,3,2,Si,Si,Si,Si,1750,PUENTE ALTO,718.4621667,Las Mercedes,Si
